Unnamed: 0,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage
1,203864751,Cygnus olor,2017-07-03,7,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/cygnus_olor/original/203864751.jpg,408,683281,247925,data/images/cygnus_olor/cropped/203864751.jpg
2,203859691,Cygnus olor,2020-01-30,1,"7 Oberer Rheinweg, Basel, Basel-Stadt, CH (47.56, 7.591)",47.5599,7.5913,0.0,data/images/cygnus_olor/original/203859691.jpg,248,611491,267699,data/images/cygnus_olor/cropped/203859691.jpg
3,202338651,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,3.0,data/images/cygnus_olor/original/202338651.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338651.jpg
4,202338571,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,0.0,data/images/cygnus_olor/original/202338571.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338571.jpg
5,202338561,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/202338561.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338561.jpg
6,202338541,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/202338541.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338541.jpg
7,202338511,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/202338511.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338511.jpg
8,202338501,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,0.0,data/images/cygnus_olor/original/202338501.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338501.jpg
9,202338481,Cygnus olor,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/202338481.jpg,261,620719,265311,data/images/cygnus_olor/cropped/202338481.jpg
10,200542501,Cygnus olor,2014-04-03,4,Rällikerried,47.3245,8.7025,0.0,data/images/cygnus_olor/original/200542501.jpg,437,695540,242284,data/images/cygnus_olor/cropped/200542501.jpg
12,200108021,Cygnus olor,2020-01-12,1,Zürich Stadt (City of Zurich),47.3769,8.5414,4.0,data/images/cygnus_olor/original/200108021.jpg,408,683281,247925,data/images/cygnus_olor/cropped/200108021.jpg
14,199554081,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199554081.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199554081.jpg
15,199554001,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199554001.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199554001.jpg
16,199553901,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199553901.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199553901.jpg
17,199553891,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199553891.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199553891.jpg
18,199553881,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199553881.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199553881.jpg
19,199553871,Cygnus olor,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/199553871.jpg,261,620719,265311,data/images/cygnus_olor/cropped/199553871.jpg
20,199331001,Cygnus olor,2015-10-10,10,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/199331001.jpg,193,709562,113248,data/images/cygnus_olor/cropped/199331001.jpg
21,199322591,Cygnus olor,2015-10-16,10,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/199322591.jpg,193,709562,113248,data/images/cygnus_olor/cropped/199322591.jpg
22,199109961,Cygnus olor,2015-10-17,10,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/199109961.jpg,193,709562,113248,data/images/cygnus_olor/cropped/199109961.jpg
23,199046121,Cygnus olor,2019-06-26,6,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/cygnus_olor/original/199046121.jpg,408,683281,247925,data/images/cygnus_olor/cropped/199046121.jpg
24,198826481,Cygnus olor,2019-03-08,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/198826481.jpg,193,709562,113248,data/images/cygnus_olor/cropped/198826481.jpg
26,198665801,Cygnus olor,2020-01-11,1,Inkwilersee,47.1987,7.6628,3.0,data/images/cygnus_olor/original/198665801.jpg,461,616987,227553,data/images/cygnus_olor/cropped/198665801.jpg
27,198665731,Cygnus olor,2020-01-11,1,Inkwilersee,47.1987,7.6628,3.0,data/images/cygnus_olor/original/198665731.jpg,461,616987,227553,data/images/cygnus_olor/cropped/198665731.jpg
28,198665721,Cygnus olor,2020-01-11,1,Inkwilersee,47.1987,7.6628,4.0,data/images/cygnus_olor/original/198665721.jpg,461,616987,227553,data/images/cygnus_olor/cropped/198665721.jpg
29,198665701,Cygnus olor,2020-01-11,1,Inkwilersee,47.1987,7.6628,4.0,data/images/cygnus_olor/original/198665701.jpg,461,616987,227553,data/images/cygnus_olor/cropped/198665701.jpg
33,198162081,Cygnus olor,2016-03-12,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/198162081.jpg,193,709562,113248,data/images/cygnus_olor/cropped/198162081.jpg
34,198140361,Cygnus olor,2016-02-10,2,Bolle di Magadino--Sud--Foce Fiume Ticino,46.1555,8.8568,0.0,data/images/cygnus_olor/original/198140361.jpg,193,709552,112547,data/images/cygnus_olor/cropped/198140361.jpg
35,198140171,Cygnus olor,2016-02-10,2,Bolle di Magadino--Sud--Foce Fiume Ticino,46.1555,8.8568,0.0,data/images/cygnus_olor/original/198140171.jpg,193,709552,112547,data/images/cygnus_olor/cropped/198140171.jpg
36,196085441,Cygnus olor,2017-03-10,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/196085441.jpg,193,709562,113248,data/images/cygnus_olor/cropped/196085441.jpg
37,194112421,Cygnus olor,2017-03-20,3,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,4.0,data/images/cygnus_olor/original/194112421.jpg,434,665988,211495,data/images/cygnus_olor/cropped/194112421.jpg
38,194112401,Cygnus olor,2017-03-20,3,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,3.0,data/images/cygnus_olor/original/194112401.jpg,434,665988,211495,data/images/cygnus_olor/cropped/194112401.jpg
39,193843851,Cygnus olor,2019-12-18,12,Teppes de Verbois,46.1804,6.0148,3.0,data/images/cygnus_olor/original/193843851.jpg,369,490059,115325,data/images/cygnus_olor/cropped/193843851.jpg
40,193317231,Cygnus olor,2019-12-15,12,Lac Lema,46.5061,6.6259,5.0,data/images/cygnus_olor/original/193317231.jpg,372,537618,150856,data/images/cygnus_olor/cropped/193317231.jpg
41,191840751,Cygnus olor,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/cygnus_olor/original/191840751.jpg,434,666530,211301,data/images/cygnus_olor/cropped/191840751.jpg
42,191840611,Cygnus olor,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/cygnus_olor/original/191840611.jpg,434,666530,211301,data/images/cygnus_olor/cropped/191840611.jpg
43,191840601,Cygnus olor,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/cygnus_olor/original/191840601.jpg,434,666530,211301,data/images/cygnus_olor/cropped/191840601.jpg
44,191676651,Cygnus olor,2015-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/191676651.jpg,193,709562,113248,data/images/cygnus_olor/cropped/191676651.jpg
45,191676531,Cygnus olor,2015-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/191676531.jpg,193,709562,113248,data/images/cygnus_olor/cropped/191676531.jpg
46,191658981,Cygnus olor,2015-01-04,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/191658981.jpg,193,709562,113248,data/images/cygnus_olor/cropped/191658981.jpg
47,191512091,Cygnus olor,2016-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/191512091.jpg,193,709562,113248,data/images/cygnus_olor/cropped/191512091.jpg
48,190717931,Cygnus olor,2011-09-22,9,Interlaken,46.6869,7.8522,0.0,data/images/cygnus_olor/original/190717931.jpg,566,631638,170714,data/images/cygnus_olor/cropped/190717931.jpg
49,190619751,Cygnus olor,2019-11-30,11,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,4.0,data/images/cygnus_olor/original/190619751.jpg,372,501507,118330,data/images/cygnus_olor/cropped/190619751.jpg
50,190619271,Cygnus olor,2019-11-30,11,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,4.0,data/images/cygnus_olor/original/190619271.jpg,372,501507,118330,data/images/cygnus_olor/cropped/190619271.jpg
52,189776781,Cygnus olor,2019-03-08,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/189776781.jpg,193,709562,113248,data/images/cygnus_olor/cropped/189776781.jpg
53,187212261,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/cygnus_olor/original/187212261.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212261.jpg
54,187212251,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,3.0,data/images/cygnus_olor/original/187212251.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212251.jpg
55,187212241,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,3.0,data/images/cygnus_olor/original/187212241.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212241.jpg
56,187212231,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,3.0,data/images/cygnus_olor/original/187212231.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212231.jpg
57,187212211,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/cygnus_olor/original/187212211.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212211.jpg
58,187212191,Cygnus olor,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/cygnus_olor/original/187212191.jpg,407,683712,246341,data/images/cygnus_olor/cropped/187212191.jpg
59,187125131,Cygnus olor,2019-05-04,5,Fanel--Inseln und Lagunen,46.9812,7.041,0.0,data/images/cygnus_olor/original/187125131.jpg,430,569747,203425,data/images/cygnus_olor/cropped/187125131.jpg
60,186459511,Cygnus olor,2015-03-27,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/186459511.jpg,193,709562,113248,data/images/cygnus_olor/cropped/186459511.jpg
61,186458131,Cygnus olor,2015-03-28,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/186458131.jpg,193,709562,113248,data/images/cygnus_olor/cropped/186458131.jpg
62,186458051,Cygnus olor,2015-03-28,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/186458051.jpg,193,709562,113248,data/images/cygnus_olor/cropped/186458051.jpg
63,186458031,Cygnus olor,2015-03-28,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/186458031.jpg,193,709562,113248,data/images/cygnus_olor/cropped/186458031.jpg
64,186457681,Cygnus olor,2015-03-07,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/cygnus_olor/original/186457681.jpg,193,709562,113248,data/images/cygnus_olor/cropped/186457681.jpg
66,182749271,Cygnus olor,2019-10-17,10,Frauenwinkel (general area),47.211999999999996,8.7873,4.0,data/images/cygnus_olor/original/182749271.jpg,406,702165,229885,data/images/cygnus_olor/cropped/182749271.jpg
68,182455961,Cygnus olor,2019-10-16,10,Brüglingen Botanischen Gartens,47.5362,7.6138,3.5,data/images/cygnus_olor/original/182455961.jpg,265,613190,265067,data/images/cygnus_olor/cropped/182455961.jpg
69,182455951,Cygnus olor,2019-10-16,10,Brüglingen Botanischen Gartens,47.5362,7.6138,3.5,data/images/cygnus_olor/original/182455951.jpg,265,613190,265067,data/images/cygnus_olor/cropped/182455951.jpg
70,181523191,Cygnus olor,2019-10-11,10,Klingnauer Stausee,47.5833,8.2333,4.5,data/images/cygnus_olor/original/181523191.jpg,318,659782,270592,data/images/cygnus_olor/cropped/181523191.jpg
71,181523151,Cygnus olor,2019-10-11,10,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/cygnus_olor/original/181523151.jpg,318,659782,270592,data/images/cygnus_olor/cropped/181523151.jpg
72,181493271,Cygnus olor,2019-09-19,9,Arboretum Zürich,47.3628,8.5363,3.0,data/images/cygnus_olor/original/181493271.jpg,406,682918,246352,data/images/cygnus_olor/cropped/181493271.jpg
73,179542011,Cygnus olor,2014-12-23,12,Geneva,46.2052,6.1393,0.0,data/images/cygnus_olor/original/179542011.jpg,381,499717,117915,data/images/cygnus_olor/cropped/179542011.jpg
74,178861221,Cygnus olor,2019-09-15,9,Luzern Stadt (City of Lucerne),47.0501,8.3093,0.0,data/images/cygnus_olor/original/178861221.jpg,435,666157,211374,data/images/cygnus_olor/cropped/178861221.jpg
75,178317221,Cygnus olor,2019-09-13,9,Klingnauer Stausee,47.5833,8.2333,5.0,data/images/cygnus_olor/original/178317221.jpg,318,659782,270592,data/images/cygnus_olor/cropped/178317221.jpg
76,178231201,Cygnus olor,2009-04-13,4,Jetée du Jet d'eau,46.2061,6.1573,0.0,data/images/cygnus_olor/original/178231201.jpg,372,501107,117992,data/images/cygnus_olor/cropped/178231201.jpg
77,177185241,Cygnus olor,2009-10-11,10,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,4.0,data/images/cygnus_olor/original/177185241.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177185241.jpg
78,177185231,Cygnus olor,2009-10-11,10,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,0.0,data/images/cygnus_olor/original/177185231.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177185231.jpg
79,177184451,Cygnus olor,2009-06-04,6,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,0.0,data/images/cygnus_olor/original/177184451.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177184451.jpg
81,177182381,Cygnus olor,2009-06-04,6,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,4.0,data/images/cygnus_olor/original/177182381.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177182381.jpg
82,177182361,Cygnus olor,2009-06-04,6,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/177182361.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177182361.jpg
83,177182331,Cygnus olor,2009-06-04,6,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/177182331.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177182331.jpg
84,177182311,Cygnus olor,2009-06-04,6,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/177182311.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177182311.jpg
86,177032591,Cygnus olor,2019-05-20,5,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/cygnus_olor/original/177032591.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177032591.jpg
87,177032221,Cygnus olor,2019-05-13,5,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,3.0,data/images/cygnus_olor/original/177032221.jpg,261,620719,265311,data/images/cygnus_olor/cropped/177032221.jpg
88,177009901,Cygnus olor,2019-09-13,9,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/cygnus_olor/original/177009901.jpg,318,659782,270592,data/images/cygnus_olor/cropped/177009901.jpg
89,176744621,Cygnus olor,2019-07-18,7,Fanel--Centre Nature ASPO (Sauge),46.9746,7.0519,0.0,data/images/cygnus_olor/original/176744621.jpg,432,570573,202687,data/images/cygnus_olor/cropped/176744621.jpg
90,174635291,Cygnus olor,2019-07-20,7,Lütschinendelta,46.691,7.8985,3.0,data/images/cygnus_olor/original/174635291.jpg,564,635177,171190,data/images/cygnus_olor/cropped/174635291.jpg
91,174635271,Cygnus olor,2019-07-20,7,Lütschinendelta,46.691,7.8985,4.0,data/images/cygnus_olor/original/174635271.jpg,564,635177,171190,data/images/cygnus_olor/cropped/174635271.jpg
92,173455601,Cygnus olor,2019-08-13,8,Rorschach--Hafen,47.4795,9.4925,4.0,data/images/cygnus_olor/original/173455601.jpg,396,754797,260774,data/images/cygnus_olor/cropped/173455601.jpg
94,173058821,Cygnus olor,2018-02-24,2,"Münsterbrücke, Zürich, Zürich, CH (47.37, 8.542)",47.3698,8.5422,3.0,data/images/cygnus_olor/original/173058821.jpg,408,683353,247137,data/images/cygnus_olor/cropped/173058821.jpg
95,172495191,Cygnus olor,2019-08-14,8,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/cygnus_olor/original/172495191.jpg,318,659782,270592,data/images/cygnus_olor/cropped/172495191.jpg
96,172101891,Cygnus olor,2012-06-11,6,Stadt Basel (City of Basel),47.5596,7.5885,4.0,data/images/cygnus_olor/original/172101891.jpg,252,611280,267665,data/images/cygnus_olor/cropped/172101891.jpg
97,171804101,Cygnus olor,2018-07-01,7,Seefeldquai,47.3626,8.5468,0.0,data/images/cygnus_olor/original/171804101.jpg,407,683712,246341,data/images/cygnus_olor/cropped/171804101.jpg
98,171326911,Cygnus olor,2013-05-13,5,Parc Mon Repos et de la Perle du Lac,46.2199,6.1521,0.0,data/images/cygnus_olor/original/171326911.jpg,377,500731,119533,data/images/cygnus_olor/cropped/171326911.jpg
99,170975291,Cygnus olor,2015-10-26,10,Klingnauer Stausee,47.5833,8.2333,0.0,data/images/cygnus_olor/original/170975291.jpg,318,659782,270592,data/images/cygnus_olor/cropped/170975291.jpg
100,170498721,Cygnus olor,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/cygnus_olor/original/170498721.jpg,372,499993,117810,data/images/cygnus_olor/cropped/170498721.jpg
101,170498711,Cygnus olor,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/cygnus_olor/original/170498711.jpg,372,499993,117810,data/images/cygnus_olor/cropped/170498711.jpg
102,170498691,Cygnus olor,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/cygnus_olor/original/170498691.jpg,372,499993,117810,data/images/cygnus_olor/cropped/170498691.jpg
103,170202811,Cygnus olor,2019-07-18,7,"Bahnhof, Flüelen, Uri, CH",46.9019,8.6229,0.0,data/images/cygnus_olor/original/170202811.jpg,434,690233,195213,data/images/cygnus_olor/cropped/170202811.jpg
104,169984831,Cygnus olor,2019-03-10,3,"Hauptstrasse 170, Brienz CH-Bern (46.7546,8.0428)",46.7546,8.0428,3.0,data/images/cygnus_olor/original/169984831.jpg,605,646160,178334,data/images/cygnus_olor/cropped/169984831.jpg
105,169589621,Cygnus olor,2019-07-14,7,"Parco della Pace, Locarno, Ticino, CH",46.1593,8.8036,0.0,data/images/cygnus_olor/original/169589621.jpg,193,705435,112897,data/images/cygnus_olor/cropped/169589621.jpg
106,168903081,Cygnus olor,2019-05-18,5,Luzern Stadt (City of Lucerne),47.0501,8.3093,0.0,data/images/cygnus_olor/original/168903081.jpg,435,666157,211374,data/images/cygnus_olor/cropped/168903081.jpg
